Maturity,Put/Call,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
"November 22, 2021",calls,SPY211122C00504000,2021-11-09 3:08PM EST,504.0,0.02,0.0,0.01,0.0,-,-,11,35.16%
"November 22, 2021",calls,SPY211122C00505000,2021-11-08 3:54PM EST,505.0,0.02,0.0,0.01,0.0,-,11,13,35.94%
"November 22, 2021",calls,SPY211122C00506000,2021-11-09 10:53AM EST,506.0,0.01,0.0,0.01,0.0,-,-,140,36.72%
"November 22, 2021",calls,SPY211122C00510000,2021-11-05 12:13PM EST,510.0,0.01,0.0,0.01,0.0,-,2,37,39.84%
"November 22, 2021",calls,SPY211122C00520000,2021-11-05 12:01PM EST,520.0,0.01,0.0,0.01,0.0,-,1345,1480,48.44%
"November 22, 2021",calls,SPY211122C00530000,2021-11-10 11:45AM EST,530.0,0.01,0.0,0.01,0.0,-,100,2480,53.13%
"November 22, 2021",calls,SPY211122C00540000,2021-11-01 9:16AM EST,540.0,0.01,0.0,0.01,0.0,-,-,566,60.94%
"November 24, 2021",puts,SPY211124P00320000,2021-11-10 3:25PM EST,320.0,0.03,0.0,0.01,0.0,-,100,144,109.38%
"November 24, 2021",puts,SPY211124P00330000,2021-11-10 1:32PM EST,330.0,0.03,0.0,0.01,0.0,-,1,55,100.00%
"November 24, 2021",puts,SPY211124P00335000,2021-11-12 3:25PM EST,335.0,0.01,0.0,0.01,0.0,-,3,77,96.88%
"November 24, 2021",puts,SPY211124P00340000,2021-11-05 12:24PM EST,340.0,0.06,0.0,0.01,0.0,-,46,213,93.75%
"November 24, 2021",puts,SPY211124P00345000,2021-11-15 10:24AM EST,345.0,0.01,0.0,0.01,0.0,-,1,155,89.06%
"November 24, 2021",puts,SPY211124P00350000,2021-11-15 11:00AM EST,350.0,0.01,0.0,0.01,0.0,-,21,266,84.38%
"November 24, 2021",puts,SPY211124P00355000,2021-11-10 11:05AM EST,355.0,0.05,0.0,0.01,0.0,-,2,232,81.25%
"November 24, 2021",puts,SPY211124P00360000,2021-11-15 3:43PM EST,360.0,0.02,0.0,0.01,0.0,-,134,179,78.13%
"November 24, 2021",puts,SPY211124P00365000,2021-11-16 1:12PM EST,365.0,0.01,0.0,0.01,0.0,-,162,268,73.44%
"November 24, 2021",puts,SPY211124P00370000,2021-11-17 9:55AM EST,370.0,0.01,0.0,0.01,0.0,-,1,188,70.31%
"November 24, 2021",puts,SPY211124P00375000,2021-11-17 1:01PM EST,375.0,0.01,0.0,0.01,0.0,-,1,87,65.63%
"November 24, 2021",puts,SPY211124P00380000,2021-11-19 3:39PM EST,380.0,0.01,0.0,0.01,0.0,-,10000,145,62.50%
"November 24, 2021",puts,SPY211124P00385000,2021-11-19 11:05AM EST,385.0,0.01,0.0,0.01,-0.01,-50.00%,2,353,59.38%
"November 24, 2021",puts,SPY211124P00390000,2021-11-19 3:50PM EST,390.0,0.01,0.0,0.01,0.0,-,213,2917,54.69%
"November 24, 2021",puts,SPY211124P00395000,2021-11-19 4:08PM EST,395.0,0.01,0.01,0.02,0.0,-,6055,1064,57.03%
"November 24, 2021",puts,SPY211124P00400000,2021-11-19 4:10PM EST,400.0,0.01,0.01,0.02,-0.01,-50.00%,113,651,53.13%
"November 24, 2021",puts,SPY211124P00405000,2021-11-19 11:31AM EST,405.0,0.02,0.01,0.02,0.0,-,28,818,50.78%
"November 24, 2021",puts,SPY211124P00408000,2021-11-18 3:26PM EST,408.0,0.02,0.01,0.02,0.0,-,49,462,48.44%
"November 24, 2021",puts,SPY211124P00410000,2021-11-19 3:51PM EST,410.0,0.03,0.02,0.03,0.01,+50.00%,3,1284,48.83%
"November 24, 2021",puts,SPY211124P00411000,2021-11-18 12:45PM EST,411.0,0.02,0.02,0.03,0.0,-,56,712,48.05%
"November 24, 2021",puts,SPY211124P00412000,2021-11-16 3:36PM EST,412.0,0.04,0.02,0.03,0.0,-,1,91,47.27%
"November 24, 2021",puts,SPY211124P00413000,2021-11-19 12:56PM EST,413.0,0.02,0.02,0.03,-0.03,-60.00%,12,83,46.48%
"November 24, 2021",puts,SPY211124P00414000,2021-11-19 12:31PM EST,414.0,0.02,0.02,0.03,-0.03,-60.00%,2,303,45.70%
"November 24, 2021",puts,SPY211124P00415000,2021-11-19 2:56PM EST,415.0,0.02,0.02,0.03,-0.01,-33.33%,21,756,44.92%
"November 24, 2021",puts,SPY211124P00416000,2021-11-17 9:30AM EST,416.0,0.05,0.02,0.03,0.0,-,1,29,44.14%
"November 24, 2021",puts,SPY211124P00417000,2021-11-19 2:22PM EST,417.0,0.03,0.02,0.03,-0.15,-83.33%,49,147,43.36%
"November 24, 2021",puts,SPY211124P00418000,2021-11-19 2:22PM EST,418.0,0.04,0.03,0.04,0.0,-,49,415,43.75%
"November 24, 2021",puts,SPY211124P00419000,2021-11-19 10:12AM EST,419.0,0.03,0.03,0.04,0.0,-,101,318,42.97%
"November 24, 2021",puts,SPY211124P00420000,2021-11-19 3:56PM EST,420.0,0.04,0.03,0.04,0.01,+33.33%,43,718,42.19%
"November 24, 2021",puts,SPY211124P00421000,2021-11-19 10:09AM EST,421.0,0.04,0.03,0.04,0.01,+33.33%,59,2123,41.41%
"November 24, 2021",puts,SPY211124P00422000,2021-11-19 1:16PM EST,422.0,0.03,0.03,0.04,-0.04,-57.14%,324,290,40.63%
"November 24, 2021",puts,SPY211124P00423000,2021-11-17 3:50PM EST,423.0,0.05,0.03,0.04,0.0,-,26,149,39.84%
"November 24, 2021",puts,SPY211124P00424000,2021-11-19 1:39PM EST,424.0,0.03,0.03,0.04,-0.11,-78.57%,2,580,38.87%
"November 24, 2021",puts,SPY211124P00425000,2021-11-19 3:01PM EST,425.0,0.04,0.03,0.04,0.0,-,33,829,38.09%
"November 24, 2021",puts,SPY211124P00426000,2021-11-19 11:29AM EST,426.0,0.05,0.03,0.04,0.01,+25.00%,153,569,37.31%
"November 24, 2021",puts,SPY211124P00427000,2021-11-17 11:57AM EST,427.0,0.05,0.04,0.05,0.0,-,50,649,37.50%
"November 24, 2021",puts,SPY211124P00428000,2021-11-19 1:16PM EST,428.0,0.04,0.04,0.05,0.0,-,24,569,36.72%
"November 24, 2021",puts,SPY211124P00429000,2021-11-17 10:03AM EST,429.0,0.1,0.04,0.05,0.0,-,10,525,35.74%
"November 24, 2021",puts,SPY211124P00430000,2021-11-19 3:54PM EST,430.0,0.05,0.04,0.05,0.0,-,728,516,34.96%
"November 24, 2021",puts,SPY211124P00431000,2021-11-19 3:57PM EST,431.0,0.05,0.04,0.05,-0.05,-50.00%,600,410,34.18%
"November 24, 2021",puts,SPY211124P00432000,2021-11-19 3:57PM EST,432.0,0.05,0.04,0.05,-0.02,-28.57%,150,607,33.40%
"November 24, 2021",puts,SPY211124P00433000,2021-11-19 4:06PM EST,433.0,0.05,0.04,0.05,0.0,-,3,291,32.52%
"November 24, 2021",puts,SPY211124P00434000,2021-11-19 1:23PM EST,434.0,0.05,0.05,0.06,0.0,-,36,283,32.42%
"November 24, 2021",puts,SPY211124P00435000,2021-11-19 3:50PM EST,435.0,0.06,0.05,0.06,-0.01,-14.29%,13,775,31.64%
"November 24, 2021",puts,SPY211124P00436000,2021-11-19 3:32PM EST,436.0,0.07,0.05,0.06,0.01,+16.67%,107,862,30.76%
"November 24, 2021",puts,SPY211124P00437000,2021-11-19 11:43AM EST,437.0,0.07,0.05,0.06,0.01,+16.67%,1,628,29.88%
"November 24, 2021",puts,SPY211124P00438000,2021-11-19 4:04PM EST,438.0,0.06,0.05,0.06,-0.02,-25.00%,98,635,29.10%
"November 24, 2021",puts,SPY211124P00439000,2021-11-19 12:32PM EST,439.0,0.05,0.05,0.06,-0.02,-28.57%,30,772,28.22%
"November 24, 2021",puts,SPY211124P00440000,2021-11-19 4:12PM EST,440.0,0.07,0.06,0.07,-0.01,-12.50%,41,8783,27.93%
"November 24, 2021",puts,SPY211124P00441000,2021-11-19 2:47PM EST,441.0,0.06,0.06,0.07,-0.03,-33.33%,133,1154,27.05%
"November 24, 2021",puts,SPY211124P00442000,2021-11-19 4:13PM EST,442.0,0.06,0.06,0.07,-0.03,-33.33%,30,1183,26.17%
"November 24, 2021",puts,SPY211124P00443000,2021-11-19 4:11PM EST,443.0,0.07,0.06,0.07,-0.03,-30.00%,41463,971,25.39%
"November 24, 2021",puts,SPY211124P00444000,2021-11-19 3:32PM EST,444.0,0.09,0.07,0.08,-0.02,-18.18%,53,604,25.00%
"November 24, 2021",puts,SPY211124P00445000,2021-11-19 3:38PM EST,445.0,0.1,0.07,0.08,-0.01,-9.09%,206,1423,24.12%
"November 24, 2021",puts,SPY211124P00446000,2021-11-19 3:40PM EST,446.0,0.1,0.08,0.09,-0.01,-9.09%,670,1145,23.63%
"November 24, 2021",puts,SPY211124P00447000,2021-11-19 4:13PM EST,447.0,0.08,0.08,0.09,-0.05,-38.46%,1086,1031,22.75%
"November 24, 2021",puts,SPY211124P00448000,2021-11-19 3:59PM EST,448.0,0.11,0.09,0.1,-0.03,-21.43%,412,659,22.17%
"November 24, 2021",puts,SPY211124P00449000,2021-11-19 3:45PM EST,449.0,0.12,0.09,0.1,-0.03,-20.00%,676,1035,21.29%
"November 24, 2021",puts,SPY211124P00450000,2021-11-19 4:10PM EST,450.0,0.1,0.1,0.11,-0.06,-37.50%,808,11433,20.70%
"November 24, 2021",puts,SPY211124P00451000,2021-11-19 4:04PM EST,451.0,0.12,0.11,0.12,-0.06,-33.33%,373,2289,20.02%
"November 24, 2021",puts,SPY211124P00452000,2021-11-19 4:13PM EST,452.0,0.12,0.11,0.12,-0.06,-33.33%,615,1897,19.09%
"November 24, 2021",puts,SPY211124P00453000,2021-11-19 4:13PM EST,453.0,0.13,0.13,0.14,-0.08,-38.10%,623,1286,18.65%
"November 24, 2021",puts,SPY211124P00454000,2021-11-19 4:00PM EST,454.0,0.17,0.14,0.15,-0.06,-26.09%,842,2189,17.92%
"November 24, 2021",puts,SPY211124P00455000,2021-11-19 4:14PM EST,455.0,0.17,0.16,0.17,-0.08,-32.00%,2250,3346,17.33%
"November 24, 2021",puts,SPY211124P00456000,2021-11-19 4:14PM EST,456.0,0.19,0.18,0.19,-0.08,-29.63%,1815,2144,16.70%
"November 24, 2021",puts,SPY211124P00457000,2021-11-19 4:06PM EST,457.0,0.22,0.21,0.22,-0.11,-33.33%,2534,2872,16.16%
"November 24, 2021",puts,SPY211124P00458000,2021-11-19 4:13PM EST,458.0,0.26,0.24,0.25,-0.12,-31.58%,5213,2444,15.53%
"November 24, 2021",puts,SPY211124P00459000,2021-11-19 4:14PM EST,459.0,0.3,0.29,0.3,-0.11,-26.83%,2753,2635,15.09%
"November 24, 2021",puts,SPY211124P00460000,2021-11-19 4:14PM EST,460.0,0.35,0.34,0.35,-0.15,-30.00%,7712,15135,14.53%
"November 24, 2021",puts,SPY211124P00461000,2021-11-19 4:12PM EST,461.0,0.42,0.41,0.42,-0.15,-26.32%,3038,2679,14.04%
"November 24, 2021",puts,SPY211124P00462000,2021-11-19 4:14PM EST,462.0,0.5,0.49,0.5,-0.18,-26.47%,2859,2539,13.50%
"November 24, 2021",puts,SPY211124P00463000,2021-11-19 4:14PM EST,463.0,0.6,0.59,0.6,-0.19,-24.05%,2266,10873,12.96%
"November 24, 2021",puts,SPY211124P00464000,2021-11-19 4:10PM EST,464.0,0.75,0.71,0.72,-0.16,-17.58%,4788,5717,12.42%
"November 24, 2021",puts,SPY211124P00465000,2021-11-19 4:14PM EST,465.0,0.86,0.86,0.87,-0.16,-15.69%,17539,6620,11.87%
"November 24, 2021",puts,SPY211124P00466000,2021-11-19 4:13PM EST,466.0,1.08,1.05,1.06,-0.12,-10.00%,13203,5087,11.33%
"November 24, 2021",puts,SPY211124P00467000,2021-11-19 4:14PM EST,467.0,1.31,1.29,1.3,-0.15,-10.27%,8388,4933,10.80%
"November 24, 2021",puts,SPY211124P00468000,2021-11-19 4:13PM EST,468.0,1.62,1.59,1.6,-0.18,-10.00%,18184,5407,10.29%
"November 24, 2021",puts,SPY211124P00469000,2021-11-19 4:14PM EST,469.0,1.97,1.96,1.98,-0.22,-10.05%,21799,5561,9.83%
"November 24, 2021",puts,SPY211124P00470000,2021-11-19 4:13PM EST,470.0,2.45,2.41,2.44,-0.15,-5.77%,14925,2022,9.35%
"November 24, 2021",puts,SPY211124P00471000,2021-11-19 4:14PM EST,471.0,2.99,2.97,3.02,0.04,+1.36%,8072,1096,9.01%
"November 24, 2021",puts,SPY211124P00472000,2021-11-19 4:13PM EST,472.0,3.69,3.62,3.71,0.27,+7.89%,3188,931,8.79%
"November 24, 2021",puts,SPY211124P00473000,2021-11-19 4:14PM EST,473.0,4.41,4.35,4.46,0.35,+8.62%,925,290,8.40%
"November 24, 2021",puts,SPY211124P00474000,2021-11-19 4:07PM EST,474.0,5.28,5.16,5.29,0.44,+9.09%,297,184,7.98%
"November 24, 2021",puts,SPY211124P00475000,2021-11-19 4:07PM EST,475.0,6.31,6.03,6.3,0.44,+7.50%,233,106,9.23%
"November 24, 2021",puts,SPY211124P00476000,2021-11-19 4:05PM EST,476.0,7.08,6.86,7.19,0.32,+4.73%,125,61,8.55%
"November 24, 2021",puts,SPY211124P00477000,2021-11-19 2:46PM EST,477.0,7.68,7.82,8.18,0.17,+2.26%,184,83,9.28%
"November 24, 2021",puts,SPY211124P00478000,2021-11-19 2:46PM EST,478.0,8.59,8.85,9.16,0.29,+3.49%,8,44,9.57%
"November 24, 2021",puts,SPY211124P00479000,2021-11-19 2:44PM EST,479.0,9.63,9.78,10.16,0.28,+2.99%,130,50,10.45%
"November 24, 2021",puts,SPY211124P00480000,2021-11-19 1:54PM EST,480.0,10.64,10.77,11.16,-2.48,-18.90%,51,11,11.33%
"November 24, 2021",puts,SPY211124P00481000,2021-11-19 1:09PM EST,481.0,10.69,11.84,12.15,-1.26,-10.54%,16,15,11.72%
"November 24, 2021",puts,SPY211124P00482000,2021-11-19 1:39PM EST,482.0,13.2,12.76,13.15,-0.43,-3.15%,50,2,12.55%
"November 24, 2021",puts,SPY211124P00484000,2021-11-18 3:26PM EST,484.0,14.37,14.76,15.15,0.0,-,5,5,14.16%
"November 24, 2021",puts,SPY211124P00485000,2021-11-19 3:32PM EST,485.0,15.81,15.76,16.15,-13.98,-46.93%,19,0,14.94%
"November 24, 2021",puts,SPY211124P00487000,2021-11-18 12:26PM EST,487.0,17.17,17.76,18.15,0.0,-,9,9,16.50%
"November 24, 2021",puts,SPY211124P00498000,2021-11-10 1:56PM EST,498.0,33.99,28.75,29.14,0.0,-,-,0,23.83%
"November 24, 2021",puts,SPY211124P00499000,2021-11-18 3:23PM EST,499.0,29.36,29.77,30.14,0.0,-,23,0,24.41%
"November 24, 2021",calls,SPY211124C00370000,2021-11-19 10:09AM EST,370.0,99.51,98.8,99.24,4.46,+4.69%,10,24,96.09%
"November 24, 2021",calls,SPY211124C00390000,2021-11-16 11:21AM EST,390.0,79.83,78.81,79.26,0.0,-,1,1,77.93%
"November 24, 2021",calls,SPY211124C00400000,2021-11-04 8:55AM EST,400.0,66.35,68.88,69.27,0.0,-,6,0,70.90%
"November 24, 2021",calls,SPY211124C00405000,2021-11-05 12:24PM EST,405.0,63.25,63.89,64.26,0.0,-,5,6,66.02%
"November 24, 2021",calls,SPY211124C00408000,2021-11-17 2:59PM EST,408.0,60.53,60.89,61.29,0.0,-,12,12,63.87%
"November 24, 2021",calls,SPY211124C00410000,2021-11-16 11:21AM EST,410.0,59.91,58.89,59.26,0.0,-,1,3,61.23%
"November 24, 2021",calls,SPY211124C00420000,2021-11-19 3:05PM EST,420.0,49.33,48.9,49.28,0.93,+1.92%,18,6,52.25%
"November 24, 2021",calls,SPY211124C00425000,2021-11-19 11:50AM EST,425.0,45.09,43.91,44.23,1.66,+3.82%,10,12,51.95%
"November 24, 2021",calls,SPY211124C00426000,2021-11-19 11:50AM EST,426.0,44.09,42.91,43.3,2.84,+6.88%,22,3,52.69%
"November 24, 2021",calls,SPY211124C00427000,2021-11-12 12:11PM EST,427.0,40.28,41.91,42.3,0.0,-,1,3,51.61%
"November 24, 2021",calls,SPY211124C00428000,2021-11-12 12:11PM EST,428.0,39.29,40.92,41.24,0.0,-,1,1,49.07%
"November 24, 2021",calls,SPY211124C00429000,2021-10-26 2:40PM EST,429.0,29.64,39.92,40.24,0.0,-,-,1,48.05%
"November 24, 2021",calls,SPY211124C00430000,2021-11-19 11:57AM EST,430.0,39.99,38.92,39.24,2.52,+6.73%,2,4,47.02%
"November 24, 2021",calls,SPY211124C00432000,2021-11-02 10:44AM EST,432.0,31.0,36.92,37.24,0.0,-,-,51,44.92%
"November 24, 2021",calls,SPY211124C00433000,2021-11-05 8:49AM EST,433.0,37.35,35.92,36.24,0.0,-,1,1,43.90%
"November 24, 2021",calls,SPY211124C00434000,2021-11-10 9:38AM EST,434.0,32.46,34.93,35.24,0.0,-,1,2,42.87%
"November 24, 2021",calls,SPY211124C00435000,2021-11-15 10:52AM EST,435.0,33.19,33.93,34.24,0.0,-,-,13,41.80%
"November 24, 2021",calls,SPY211124C00436000,2021-11-19 1:28PM EST,436.0,33.52,32.93,33.24,1.87,+5.91%,10,2,40.77%
"November 24, 2021",calls,SPY211124C00437000,2021-11-19 12:38PM EST,437.0,33.91,31.93,32.32,1.21,+3.70%,1,25,41.41%
"November 24, 2021",calls,SPY211124C00439000,2021-11-16 9:37AM EST,439.0,29.67,29.94,30.25,0.0,-,5,49,37.84%
"November 24, 2021",calls,SPY211124C00440000,2021-11-19 2:39PM EST,440.0,28.97,28.94,29.25,1.77,+6.51%,18,42,36.77%
"November 24, 2021",calls,SPY211124C00441000,2021-11-18 9:56AM EST,441.0,27.55,27.94,28.25,0.0,-,1,21,35.72%
"November 24, 2021",calls,SPY211124C00442000,2021-11-18 10:37AM EST,442.0,25.68,26.94,27.25,0.0,-,1,43,34.67%
"November 24, 2021",calls,SPY211124C00443000,2021-11-19 9:50AM EST,443.0,26.81,25.95,26.26,1.56,+6.18%,1,18,33.79%
"November 24, 2021",calls,SPY211124C00444000,2021-11-19 9:58AM EST,444.0,26.23,24.95,25.26,0.04,+0.15%,1,6,32.72%
"November 24, 2021",calls,SPY211124C00445000,2021-11-19 9:49AM EST,445.0,24.63,23.96,24.33,0.85,+3.57%,7,105,32.86%
"November 24, 2021",calls,SPY211124C00446000,2021-11-19 3:35PM EST,446.0,23.18,22.96,23.33,-0.59,-2.48%,12,75,31.74%
"November 24, 2021",calls,SPY211124C00447000,2021-11-19 10:05AM EST,447.0,22.44,21.97,22.34,0.35,+1.58%,2,24,30.79%
"November 24, 2021",calls,SPY211124C00448000,2021-11-19 3:35PM EST,448.0,21.44,20.97,21.34,0.62,+2.98%,28,32,29.69%
"November 24, 2021",calls,SPY211124C00449000,2021-11-19 11:17AM EST,449.0,21.21,19.98,20.26,1.83,+9.44%,10,32,27.30%
"November 24, 2021",calls,SPY211124C00450000,2021-11-19 3:48PM EST,450.0,19.1,18.99,19.35,-0.86,-4.31%,8,148,27.56%
"November 24, 2021",calls,SPY211124C00451000,2021-11-19 1:49PM EST,451.0,18.07,18.0,18.37,-0.07,-0.39%,1,29,26.69%
"November 24, 2021",calls,SPY211124C00452000,2021-11-18 3:52PM EST,452.0,18.04,17.01,17.28,0.0,-,1,289,24.27%
"November 24, 2021",calls,SPY211124C00453000,2021-11-19 3:35PM EST,453.0,16.06,16.02,16.29,-0.78,-4.63%,79,299,23.29%
"November 24, 2021",calls,SPY211124C00454000,2021-11-19 3:26PM EST,454.0,15.25,15.03,15.3,-0.63,-3.97%,83,198,22.29%
"November 24, 2021",calls,SPY211124C00455000,2021-11-19 4:00PM EST,455.0,14.02,14.06,14.32,-0.98,-6.53%,129,432,21.39%
"November 24, 2021",calls,SPY211124C00456000,2021-11-19 3:46PM EST,456.0,13.3,13.02,13.43,-0.67,-4.80%,61,1054,21.51%
"November 24, 2021",calls,SPY211124C00457000,2021-11-19 4:09PM EST,457.0,12.07,12.1,12.44,-0.26,-2.11%,117,491,20.39%
"November 24, 2021",calls,SPY211124C00458000,2021-11-19 4:10PM EST,458.0,11.15,11.23,11.48,-0.82,-6.85%,128,393,19.53%
"November 24, 2021",calls,SPY211124C00459000,2021-11-19 3:59PM EST,459.0,10.32,10.25,10.41,-0.67,-6.10%,50,277,17.55%
"November 24, 2021",calls,SPY211124C00460000,2021-11-19 4:08PM EST,460.0,9.24,9.31,9.46,-1.06,-10.29%,308,856,16.76%
"November 24, 2021",calls,SPY211124C00461000,2021-11-19 4:13PM EST,461.0,8.45,8.39,8.51,-0.95,-10.11%,209,443,15.89%
"November 24, 2021",calls,SPY211124C00462000,2021-11-19 4:06PM EST,462.0,7.62,7.46,7.61,-0.86,-10.14%,163,290,15.33%
"November 24, 2021",calls,SPY211124C00463000,2021-11-19 4:04PM EST,463.0,6.52,6.58,6.71,-1.04,-13.76%,101,536,14.62%
"November 24, 2021",calls,SPY211124C00464000,2021-11-19 3:55PM EST,464.0,5.54,5.7,5.89,-1.14,-17.07%,131,1376,14.32%
"November 24, 2021",calls,SPY211124C00465000,2021-11-19 4:10PM EST,465.0,4.79,4.85,4.98,-0.88,-15.52%,348,2954,13.23%
"November 24, 2021",calls,SPY211124C00466000,2021-11-19 4:13PM EST,466.0,4.09,4.04,4.14,-0.85,-17.21%,1009,2986,12.43%
"November 24, 2021",calls,SPY211124C00467000,2021-11-19 4:07PM EST,467.0,3.26,3.29,3.38,-0.9,-21.63%,1925,1839,11.83%
"November 24, 2021",calls,SPY211124C00468000,2021-11-19 4:14PM EST,468.0,2.65,2.64,2.66,-0.67,-20.18%,7362,4045,11.17%
"November 24, 2021",calls,SPY211124C00469000,2021-11-19 4:14PM EST,469.0,2.03,2.01,2.03,-0.56,-21.62%,14417,3556,10.65%
"November 24, 2021",calls,SPY211124C00470000,2021-11-19 4:14PM EST,470.0,1.47,1.48,1.5,-0.55,-27.23%,27124,5578,10.23%
"November 24, 2021",calls,SPY211124C00471000,2021-11-19 4:14PM EST,471.0,1.06,1.04,1.06,-0.48,-31.17%,15947,3571,9.85%
"November 24, 2021",calls,SPY211124C00472000,2021-11-19 4:14PM EST,472.0,0.7,0.7,0.71,-0.55,-44.00%,12203,4180,9.50%
"November 24, 2021",calls,SPY211124C00473000,2021-11-19 4:14PM EST,473.0,0.45,0.44,0.45,-0.37,-45.12%,5118,1909,9.19%
"November 24, 2021",calls,SPY211124C00474000,2021-11-19 4:14PM EST,474.0,0.27,0.26,0.27,-0.33,-55.00%,3556,2459,8.94%
"November 24, 2021",calls,SPY211124C00475000,2021-11-19 4:11PM EST,475.0,0.14,0.15,0.16,-0.21,-60.00%,2814,3238,8.84%
"November 24, 2021",calls,SPY211124C00476000,2021-11-19 4:07PM EST,476.0,0.09,0.09,0.1,-0.16,-64.00%,944,1894,8.94%
"November 24, 2021",calls,SPY211124C00477000,2021-11-19 4:14PM EST,477.0,0.06,0.05,0.06,-0.09,-60.00%,2591,8717,8.99%
"November 24, 2021",calls,SPY211124C00478000,2021-11-19 4:06PM EST,478.0,0.04,0.03,0.04,-0.06,-60.00%,705,1069,9.23%
"November 24, 2021",calls,SPY211124C00479000,2021-11-19 4:09PM EST,479.0,0.03,0.02,0.03,-0.05,-62.50%,1063,1023,9.67%
"November 24, 2021",calls,SPY211124C00480000,2021-11-19 3:56PM EST,480.0,0.03,0.02,0.03,-0.02,-40.00%,750,2029,10.45%
"November 24, 2021",calls,SPY211124C00481000,2021-11-19 4:05PM EST,481.0,0.02,0.02,0.03,-0.02,-50.00%,142,852,11.23%
"November 24, 2021",calls,SPY211124C00482000,2021-11-19 4:07PM EST,482.0,0.01,0.01,0.02,-0.02,-66.67%,124,1109,11.33%
"November 24, 2021",calls,SPY211124C00483000,2021-11-19 3:46PM EST,483.0,0.02,0.01,0.02,-0.02,-50.00%,602,344,12.11%
"November 24, 2021",calls,SPY211124C00484000,2021-11-19 2:36PM EST,484.0,0.01,0.01,0.02,-0.01,-50.00%,19,178,12.89%
"November 24, 2021",calls,SPY211124C00485000,2021-11-19 3:26PM EST,485.0,0.01,0.01,0.02,0.0,-,15,340,13.67%
"November 24, 2021",calls,SPY211124C00486000,2021-11-19 1:35PM EST,486.0,0.01,0.0,0.01,-0.01,-50.00%,1,394,13.28%
"November 24, 2021",calls,SPY211124C00487000,2021-11-19 3:00PM EST,487.0,0.02,0.0,0.01,0.0,-,6642,174,13.87%
"November 24, 2021",calls,SPY211124C00488000,2021-11-19 3:18PM EST,488.0,0.01,0.0,0.01,0.0,-,5531,199,14.45%
"November 24, 2021",calls,SPY211124C00489000,2021-11-19 1:27PM EST,489.0,0.01,0.0,0.01,0.0,-,975,515,15.24%
"November 24, 2021",calls,SPY211124C00490000,2021-11-19 10:22AM EST,490.0,0.01,0.0,0.01,0.0,-,214,328,16.02%
"November 24, 2021",calls,SPY211124C00491000,2021-11-19 3:56PM EST,491.0,0.01,0.0,0.01,-0.01,-50.00%,365,179,16.41%
"November 24, 2021",calls,SPY211124C00492000,2021-11-19 3:11PM EST,492.0,0.01,0.0,0.01,0.0,-,4,107,17.19%
"November 24, 2021",calls,SPY211124C00493000,2021-11-18 11:49AM EST,493.0,0.01,0.0,0.01,0.0,-,5,132,17.97%
"November 24, 2021",calls,SPY211124C00494000,2021-11-19 10:46AM EST,494.0,0.01,0.0,0.01,-0.01,-50.00%,20,1597,18.36%
"November 24, 2021",calls,SPY211124C00495000,2021-11-17 3:25PM EST,495.0,0.01,0.0,0.01,0.0,-,5,38,19.14%
"November 24, 2021",calls,SPY211124C00497000,2021-11-10 11:38AM EST,497.0,0.02,0.0,0.01,0.0,-,-,1,20.31%
"November 24, 2021",calls,SPY211124C00498000,2021-11-08 1:41PM EST,498.0,0.05,0.0,0.01,0.0,-,-,10,21.09%
"November 24, 2021",calls,SPY211124C00499000,2021-11-19 3:56PM EST,499.0,0.01,0.0,0.01,-0.01,-50.00%,171,82,21.49%
"November 24, 2021",calls,SPY211124C00500000,2021-11-16 3:50PM EST,500.0,0.02,0.0,0.01,0.0,-,11,882,22.27%
"November 24, 2021",calls,SPY211124C00501000,2021-11-16 9:48AM EST,501.0,0.01,0.0,0.01,0.0,-,171,1021,23.05%
"November 24, 2021",calls,SPY211124C00502000,2021-11-15 2:10PM EST,502.0,0.01,0.0,0.01,0.0,-,1000,1041,23.44%
"November 24, 2021",calls,SPY211124C00503000,2021-11-12 2:10PM EST,503.0,0.02,0.0,0.01,0.0,-,1,1031,24.22%
"November 24, 2021",calls,SPY211124C00504000,2021-11-05 9:06AM EST,504.0,0.04,0.0,0.01,0.0,-,10,10,24.61%
"November 24, 2021",calls,SPY211124C00506000,2021-11-09 1:27PM EST,506.0,0.01,0.0,0.01,0.0,-,-,6,25.78%
"November 24, 2021",calls,SPY211124C00507000,2021-11-10 3:06PM EST,507.0,0.01,0.0,0.01,0.0,-,28,33,26.56%
"November 24, 2021",calls,SPY211124C00508000,2021-11-10 3:08PM EST,508.0,0.01,0.0,0.01,0.0,-,-,26,27.34%
"November 24, 2021",calls,SPY211124C00510000,2021-11-10 3:03PM EST,510.0,0.01,0.0,0.01,0.0,-,25,535,28.13%
"November 24, 2021",calls,SPY211124C00514000,2021-11-10 1:18PM EST,514.0,0.01,0.0,0.01,0.0,-,-,4448,30.47%
"November 24, 2021",calls,SPY211124C00516000,2021-11-10 1:18PM EST,516.0,0.01,0.0,0.01,0.0,-,-,1000,32.03%
"November 24, 2021",calls,SPY211124C00520000,2021-11-09 9:49AM EST,520.0,0.01,0.0,0.01,0.0,-,50,1730,34.38%
"November 24, 2021",calls,SPY211124C00530000,2021-11-08 9:37AM EST,530.0,0.01,0.0,0.01,0.0,-,120,3171,39.84%
